transaction_id,investor_id,transaction_date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
6412,INV000720,20240411,148568,Redemption,126693.0,Gujarat,Ahmedabad,T30,18-25,Female,5.8,Cheque,Verified
6413,INV002705,20240411,100033,SIP,8323.0,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,UPI,Verified
6414,INV001567,20240411,125498,Redemption,249039.0,West Bengal,Kolkata,T30,36-45,Male,12.2,Cheque,Verified
6415,INV001314,20240411,119552,SIP,54675.0,Gujarat,Ahmedabad,T30,26-35,Female,19.2,Net Banking,Verified
6416,INV001348,20240411,119120,SIP,10194.0,Haryana,Gurugram,T30,26-35,Female,8.6,Net Banking,Verified
6417,INV003173,20240411,120507,SIP,2839.0,Gujarat,Surat,T30,18-25,Male,7.1,Net Banking,Verified
6418,INV003670,20240411,120842,Lumpsum,368969.0,Punjab,Chandigarh,T30,36-45,Male,38.4,Net Banking,Verified
6419,INV000004,20240411,119095,SIP,20602.0,Punjab,Chandigarh,T30,26-35,Male,20.0,Net Banking,Verified
6420,INV002400,20240411,102887,SIP,431.0,Punjab,Chandigarh,T30,36-45,Male,15.5,Mandate,Verified
6421,INV003910,20240411,100033,Lumpsum,474317.0,Maharashtra,Pune,T30,26-35,Male,8.8,UPI,Verified
6422,INV001689,20240411,118636,SIP,5082.0,Haryana,Faridabad,B30,36-45,Male,40.4,UPI,Verified
6423,INV002218,20240411,119092,SIP,14188.0,Punjab,Amritsar,B30,36-45,Male,52.7,Cheque,Verified
6424,INV004869,20240411,119552,Lumpsum,275148.0,West Bengal,Kolkata,T30,26-35,Male,9.7,Cheque,Verified
6425,INV000180,20240411,119095,Lumpsum,391062.0,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,UPI,Verified
6426,INV002525,20240411,102886,SIP,5215.0,Tamil Nadu,Coimbatore,B30,18-25,Male,4.5,Net Banking,Verified
6427,INV001982,20240411,149323,SIP,27101.0,Karnataka,Mysore,B30,26-35,Male,14.9,UPI,Pending
6428,INV004447,20240411,100016,SIP,21507.0,West Bengal,Kolkata,T30,36-45,Female,53.4,UPI,Verified
6429,INV001945,20240411,148569,SIP,2845.0,Gujarat,Ahmedabad,T30,26-35,Male,8.0,Cheque,Verified
6430,INV003176,20240411,120842,SIP,55478.0,Haryana,Gurugram,T30,46-55,Male,51.6,UPI,Verified
6431,INV002954,20240411,120841,SIP,544.0,Delhi,New Delhi,T30,26-35,Female,6.0,UPI,Verified
6432,INV003862,20240411,100033,SIP,1833.0,Madhya Pradesh,Indore,T30,26-35,Male,17.0,UPI,Pending
6433,INV004804,20240411,149323,SIP,8418.0,Maharashtra,Mumbai,T30,36-45,Male,44.1,UPI,Verified
6434,INV001790,20240411,120841,Lumpsum,19218.0,Punjab,Chandigarh,T30,46-55,Male,15.8,Cheque,Verified
6435,INV003151,20240411,125498,SIP,9435.0,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Net Banking,Verified
6436,INV004855,20240411,148567,SIP,14380.0,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,UPI,Verified
6437,INV002486,20240411,119552,Lumpsum,95179.0,Gujarat,Surat,T30,56+,Male,16.2,Mandate,Verified
6438,INV003589,20240411,120506,Redemption,340429.0,Maharashtra,Nashik,B30,26-35,Female,11.4,UPI,Verified
6439,INV001962,20240411,119599,SIP,2434.0,Maharashtra,Mumbai,T30,26-35,Male,13.6,Cheque,Verified
6440,INV001195,20240411,118634,SIP,8752.0,Gujarat,Surat,T30,26-35,Male,6.4,Mandate,Verified
6441,INV004812,20240411,102887,Lumpsum,67947.0,Punjab,Amritsar,B30,18-25,Male,4.4,Net Banking,Verified
6442,INV001695,20240411,120842,SIP,3090.0,Punjab,Amritsar,B30,36-45,Male,24.0,Net Banking,Verified
6443,INV002249,20240411,119599,Lumpsum,155742.0,Karnataka,Bangalore,T30,36-45,Male,19.6,Cheque,Verified
6444,INV003023,20240411,120506,SIP,546.0,Gujarat,Ahmedabad,T30,26-35,Female,13.6,Net Banking,Verified
6445,INV004033,20240411,119551,SIP,28163.0,West Bengal,Kolkata,T30,36-45,Male,56.1,UPI,Verified
6446,INV002705,20240411,101208,Redemption,59295.0,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,UPI,Verified
6447,INV001650,20240411,118632,Lumpsum,175792.0,Madhya Pradesh,Indore,T30,36-45,Male,38.1,Cheque,Verified
6448,INV002974,20240411,100025,Lumpsum,176787.0,Telangana,Hyderabad,T30,26-35,Female,21.9,UPI,Verified
6449,INV001329,20240411,119552,Lumpsum,286122.0,Punjab,Amritsar,B30,36-45,Female,37.2,Mandate,Verified
6450,INV003600,20240411,119120,SIP,2815.0,West Bengal,Kolkata,T30,56+,Female,19.3,Net Banking,Verified
6451,INV004718,20240411,119093,Lumpsum,226893.0,Delhi,New Delhi,T30,56+,Male,52.4,Mandate,Verified
6452,INV003014,20240411,119094,SIP,27942.0,Karnataka,Bangalore,T30,26-35,Female,12.3,UPI,Verified
6453,INV002232,20240411,149324,SIP,528.0,Karnataka,Bangalore,T30,26-35,Female,16.9,Cheque,Verified
6454,INV004384,20240411,119551,SIP,5523.0,Delhi,Noida,T30,26-35,Male,12.1,UPI,Verified
6455,INV004294,20240411,120843,Lumpsum,439688.0,Punjab,Chandigarh,T30,56+,Female,76.0,UPI,Verified
6456,INV003785,20240411,125497,SIP,28831.0,Karnataka,Bangalore,T30,36-45,Male,28.2,Cheque,Verified
6457,INV003018,20240411,100016,SIP,2370.0,Delhi,Gurugram,T30,36-45,Male,14.1,Net Banking,Verified
6458,INV003756,20240411,120843,Lumpsum,103333.0,Telangana,Hyderabad,T30,26-35,Male,6.9,UPI,Verified
6459,INV002811,20240411,102885,Lumpsum,256258.0,Uttar Pradesh,Agra,B30,36-45,Male,43.7,Cheque,Verified
6460,INV002287,20240411,119094,Lumpsum,35271.0,Madhya Pradesh,Bhopal,B30,46-55,Male,64.1,Cheque,Verified
6461,INV003203,20240411,118633,SIP,12085.0,Telangana,Hyderabad,T30,26-35,Male,22.5,Net Banking,Verified
6462,INV004414,20240411,119551,SIP,1136.0,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
6463,INV002597,20240411,118636,Lumpsum,185634.0,West Bengal,Kolkata,T30,26-35,Male,12.0,UPI,Verified
6464,INV001088,20240411,148567,SIP,13524.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.3,Net Banking,Verified
6465,INV002228,20240411,102885,Lumpsum,277468.0,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Mandate,Verified
6466,INV002245,20240411,125498,Lumpsum,318613.0,Karnataka,Mysore,B30,26-35,Female,24.6,Net Banking,Pending
6467,INV000765,20240411,149322,SIP,1778.0,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
6468,INV000010,20240411,120506,SIP,2855.0,Maharashtra,Pune,T30,36-45,Male,13.6,Mandate,Verified
6469,INV001531,20240411,101208,SIP,3178.0,Haryana,Gurugram,T30,26-35,Female,14.8,UPI,Verified
6470,INV002910,20240411,125498,SIP,15265.0,Haryana,Faridabad,B30,26-35,Female,22.0,Mandate,Verified
6471,INV001395,20240411,100025,Lumpsum,394828.0,Telangana,Hyderabad,T30,56+,Male,53.5,Cheque,Verified
6472,INV002920,20240411,102887,Lumpsum,174387.0,Punjab,Chandigarh,T30,36-45,Male,19.5,Mandate,Pending
6473,INV000724,20240411,119599,SIP,880.0,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Cheque,Verified
6474,INV000011,20240411,102887,SIP,15632.0,West Bengal,Kolkata,T30,26-35,Male,9.6,UPI,Verified
6475,INV004524,20240411,149323,Lumpsum,282250.0,Gujarat,Surat,T30,18-25,Male,4.3,Net Banking,Verified
6476,INV003874,20240411,101206,SIP,5520.0,Punjab,Amritsar,B30,26-35,Female,16.5,Cheque,Verified
6477,INV004864,20240411,102887,SIP,2126.0,Punjab,Amritsar,B30,26-35,Female,10.5,Mandate,Pending
6478,INV003543,20240411,120505,Redemption,277564.0,Maharashtra,Nashik,B30,26-35,Male,8.3,Mandate,Verified
6479,INV003686,20240411,120844,SIP,2110.0,Gujarat,Surat,T30,18-25,Male,3.8,UPI,Verified
6480,INV004592,20240411,119120,Lumpsum,161395.0,Maharashtra,Pune,T30,36-45,Male,56.6,Cheque,Verified
6481,INV002153,20240412,148567,SIP,8426.0,Maharashtra,Nashik,B30,18-25,Female,3.5,Cheque,Verified
6482,INV002957,20240412,102887,SIP,5573.0,Tamil Nadu,Chennai,T30,26-35,Male,15.5,Mandate,Verified
6483,INV003435,20240412,101208,Redemption,55117.0,Maharashtra,Nashik,B30,26-35,Female,17.8,Net Banking,Verified
6484,INV002471,20240412,148568,Lumpsum,35446.0,Punjab,Chandigarh,T30,18-25,Male,3.1,Mandate,Verified
6485,INV001844,20240412,101208,Redemption,62966.0,West Bengal,Kolkata,T30,26-35,Female,18.8,Cheque,Verified
6486,INV002272,20240412,119599,Lumpsum,14565.0,Maharashtra,Pune,T30,18-25,Male,5.3,Cheque,Verified
6487,INV004542,20240412,120503,SIP,6726.0,Maharashtra,Pune,T30,36-45,Male,53.7,Net Banking,Verified
6488,INV001734,20240412,119551,SIP,893.0,Karnataka,Bangalore,T30,36-45,Female,16.3,Cheque,Verified
6489,INV000350,20240412,125497,SIP,862.0,Uttar Pradesh,Lucknow,T30,46-55,Male,32.0,Mandate,Verified
6490,INV000678,20240412,119095,SIP,818.0,Gujarat,Surat,T30,26-35,Male,19.1,Mandate,Verified
6491,INV002953,20240412,118636,SIP,5355.0,Tamil Nadu,Coimbatore,B30,46-55,Male,62.4,Mandate,Pending
6492,INV001359,20240412,120842,SIP,48956.0,Haryana,Gurugram,T30,36-45,Female,41.8,UPI,Verified
6493,INV003830,20240412,149324,Redemption,252242.0,Punjab,Amritsar,B30,26-35,Male,17.6,Mandate,Verified
6494,INV000150,20240412,118634,Lumpsum,107223.0,Karnataka,Mysore,B30,18-25,Male,3.5,Net Banking,Verified
6495,INV003213,20240412,118633,Lumpsum,26398.0,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,UPI,Verified
6496,INV003976,20240412,120844,SIP,1182.0,Telangana,Hyderabad,T30,46-55,Male,18.9,Net Banking,Verified
6497,INV000121,20240412,120842,Lumpsum,542470.0,Telangana,Hyderabad,T30,18-25,Male,7.8,Net Banking,Verified
6498,INV004329,20240412,119551,SIP,20058.0,Haryana,Gurugram,T30,18-25,Female,7.5,UPI,Verified
6499,INV000232,20240412,119552,SIP,7200.0,Uttar Pradesh,Agra,B30,26-35,Male,15.7,Mandate,Verified
6500,INV002891,20240412,118636,SIP,17413.0,Haryana,Faridabad,B30,36-45,Female,56.5,Net Banking,Verified
6501,INV003661,20240412,148567,Lumpsum,159801.0,Delhi,Noida,T30,18-25,Female,6.4,Mandate,Verified
6502,INV000004,20240412,149322,Redemption,290902.0,Punjab,Chandigarh,T30,26-35,Male,20.0,Net Banking,Verified
6503,INV004974,20240412,119552,SIP,29138.0,Gujarat,Ahmedabad,T30,56+,Female,62.6,UPI,Verified
6504,INV003307,20240412,118632,SIP,1173.0,Rajasthan,Udaipur,B30,18-25,Male,7.1,Cheque,Verified
6505,INV003469,20240412,120841,SIP,3315.0,Maharashtra,Nashik,B30,26-35,Male,9.9,UPI,Verified
6506,INV000988,20240412,119092,Lumpsum,337942.0,Rajasthan,Jaipur,T30,36-45,Male,28.7,UPI,Verified
6507,INV003716,20240412,119093,SIP,10806.0,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Mandate,Verified
6508,INV004080,20240412,120503,Lumpsum,291048.0,Punjab,Amritsar,B30,26-35,Female,18.7,Mandate,Verified
6509,INV003916,20240412,102885,Redemption,268578.0,Karnataka,Mysore,B30,26-35,Male,23.6,Net Banking,Verified
6510,INV001484,20240412,118632,SIP,876.0,Tamil Nadu,Chennai,T30,36-45,Male,13.1,Net Banking,Verified
6511,INV004943,20240412,102887,SIP,12733.0,Telangana,Hyderabad,T30,26-35,Male,8.8,Net Banking,Verified
6512,INV001585,20240412,119599,SIP,17011.0,Telangana,Hyderabad,T30,36-45,Male,28.3,UPI,Verified
6513,INV001099,20240412,149324,Redemption,131560.0,Haryana,Gurugram,T30,26-35,Female,18.9,Mandate,Verified
6514,INV003404,20240412,119094,SIP,1945.0,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Net Banking,Verified
6515,INV001063,20240412,100016,Redemption,470452.0,Haryana,Faridabad,B30,26-35,Male,24.1,Net Banking,Verified
6516,INV004062,20240412,119092,SIP,5321.0,Delhi,Noida,T30,36-45,Female,39.9,Cheque,Verified
6517,INV003040,20240412,125498,Redemption,71353.0,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
6518,INV000814,20240412,120842,SIP,22764.0,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,Verified
6519,INV001005,20240412,101207,SIP,2703.0,Karnataka,Bangalore,T30,46-55,Male,84.6,Mandate,Verified
6520,INV000283,20240412,125498,Redemption,333881.0,West Bengal,Kolkata,T30,46-55,Male,18.1,Mandate,Verified
6521,INV000446,20240412,149323,SIP,5476.0,Rajasthan,Jaipur,T30,26-35,Female,23.8,Net Banking,Pending
6522,INV003809,20240412,148568,Lumpsum,58215.0,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Net Banking,Verified
6523,INV001088,20240412,125497,Lumpsum,372378.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.3,Mandate,Verified
6524,INV002198,20240412,119598,Lumpsum,274122.0,Delhi,Gurugram,T30,36-45,Female,43.3,Cheque,Verified
6525,INV002095,20240412,120841,SIP,2476.0,Punjab,Amritsar,B30,26-35,Male,9.2,Mandate,Verified
6526,INV001197,20240412,119093,Redemption,230235.0,West Bengal,Kolkata,T30,36-45,Female,29.6,Cheque,Verified
6527,INV004922,20240412,149322,SIP,13230.0,Haryana,Gurugram,T30,56+,Male,28.2,Mandate,Verified
6528,INV001005,20240412,100016,Lumpsum,319954.0,Karnataka,Bangalore,T30,46-55,Male,84.6,Net Banking,Verified
6529,INV004232,20240412,100033,Redemption,196797.0,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified
6530,INV001929,20240412,149322,Lumpsum,308791.0,Rajasthan,Jaipur,T30,56+,Male,60.1,Cheque,Verified
6531,INV004372,20240412,120504,SIP,2604.0,Haryana,Faridabad,B30,26-35,Female,22.9,Cheque,Verified
6532,INV000693,20240412,119095,SIP,3263.0,Haryana,Faridabad,B30,26-35,Male,11.0,UPI,Verified
6533,INV003494,20240412,100025,Redemption,173164.0,Punjab,Chandigarh,T30,26-35,Female,18.6,Net Banking,Verified
6534,INV001342,20240412,100016,Lumpsum,300845.0,West Bengal,Kolkata,T30,26-35,Female,15.5,UPI,Verified
6535,INV000055,20240412,100025,SIP,27583.0,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified
6536,INV000527,20240412,118636,Lumpsum,85719.0,Telangana,Hyderabad,T30,26-35,Male,12.1,Cheque,Verified
6537,INV004310,20240412,118634,Redemption,303099.0,Telangana,Hyderabad,T30,36-45,Male,18.3,Mandate,Verified
6538,INV004694,20240412,148569,Lumpsum,69708.0,Gujarat,Surat,T30,26-35,Male,9.9,UPI,Pending
6539,INV004931,20240412,118634,SIP,959.0,Punjab,Chandigarh,T30,26-35,Male,21.7,Net Banking,Verified
6540,INV000604,20240412,148567,SIP,48021.0,Karnataka,Bangalore,T30,26-35,Male,9.5,Net Banking,Verified
6541,INV000191,20240412,102887,SIP,2220.0,Karnataka,Bangalore,T30,26-35,Male,23.1,Mandate,Verified
6542,INV001496,20240412,118633,Redemption,518720.0,West Bengal,Kolkata,T30,18-25,Male,4.5,Cheque,Verified
6543,INV002982,20240412,148569,SIP,7054.0,Gujarat,Surat,T30,36-45,Male,22.1,Net Banking,Verified
6544,INV001037,20240412,120504,SIP,11297.0,Haryana,Faridabad,B30,36-45,Female,41.8,UPI,Verified
6545,INV003661,20240412,119120,SIP,24615.0,Delhi,Noida,T30,18-25,Female,6.4,Cheque,Verified
6546,INV000437,20240412,100016,SIP,2855.0,Telangana,Hyderabad,T30,26-35,Female,6.1,Net Banking,Verified
6547,INV002645,20240412,149323,Lumpsum,174593.0,Haryana,Gurugram,T30,46-55,Female,67.7,UPI,Verified
6548,INV002215,20240412,118636,Redemption,59164.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Net Banking,Verified
6549,INV000732,20240412,148569,Lumpsum,194861.0,Haryana,Faridabad,B30,46-55,Female,40.8,Cheque,Verified
6550,INV001019,20240412,120505,SIP,20587.0,Madhya Pradesh,Indore,T30,26-35,Male,10.6,UPI,Verified
6551,INV000397,20240412,102887,SIP,2496.0,Gujarat,Ahmedabad,T30,36-45,Female,25.4,Cheque,Verified
6552,INV002632,20240412,100016,SIP,4708.0,Tamil Nadu,Chennai,T30,26-35,Female,14.1,Net Banking,Verified
6553,INV000363,20240412,120505,SIP,1117.0,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified
6554,INV000172,20240412,119095,SIP,59407.0,Delhi,Noida,T30,36-45,Male,53.2,Net Banking,Verified
6555,INV001064,20240412,120506,SIP,29549.0,West Bengal,Kolkata,T30,46-55,Male,67.9,Mandate,Verified
6556,INV004437,20240412,120842,Redemption,161689.0,Telangana,Hyderabad,T30,26-35,Male,13.7,Mandate,Verified
6557,INV004497,20240413,120842,Redemption,291707.0,Rajasthan,Jaipur,T30,26-35,Female,13.3,Mandate,Verified
6558,INV003515,20240413,120507,SIP,2785.0,West Bengal,Kolkata,T30,26-35,Male,16.3,Cheque,Verified
6559,INV002389,20240413,119599,SIP,2765.0,Haryana,Faridabad,B30,36-45,Male,50.8,Mandate,Verified
6560,INV000928,20240413,118633,SIP,981.0,Tamil Nadu,Coimbatore,B30,18-25,Female,6.2,UPI,Verified
6561,INV001561,20240413,118636,SIP,2070.0,Rajasthan,Udaipur,B30,36-45,Male,39.4,UPI,Verified
6562,INV003359,20240413,100025,Lumpsum,77193.0,Gujarat,Ahmedabad,T30,26-35,Male,18.4,Net Banking,Verified
6563,INV004239,20240413,102885,Redemption,330686.0,Karnataka,Bangalore,T30,18-25,Female,6.3,Cheque,Verified
6564,INV004748,20240413,119552,SIP,7039.0,Delhi,Noida,T30,26-35,Male,12.6,Mandate,Verified
6565,INV003689,20240413,120507,SIP,53655.0,Haryana,Gurugram,T30,46-55,Male,79.9,Mandate,Verified
6566,INV001115,20240413,100025,SIP,2278.0,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Mandate,Verified
6567,INV003404,20240413,119599,SIP,2614.0,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
6568,INV002827,20240413,101207,SIP,10239.0,Karnataka,Mysore,B30,36-45,Female,58.1,Mandate,Verified
6569,INV004063,20240413,119095,SIP,1631.0,Haryana,Gurugram,T30,36-45,Male,19.3,Mandate,Verified
6570,INV004138,20240413,120841,SIP,908.0,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Cheque,Verified
6571,INV004868,20240413,120843,SIP,53894.0,Karnataka,Bangalore,T30,36-45,Male,49.4,Cheque,Verified
6572,INV003996,20240413,120842,Redemption,271129.0,Karnataka,Bangalore,T30,36-45,Female,39.8,UPI,Verified
6573,INV003683,20240413,120504,SIP,15104.0,Telangana,Hyderabad,T30,26-35,Female,21.0,Net Banking,Verified
6574,INV001185,20240413,120842,Lumpsum,328309.0,Haryana,Faridabad,B30,26-35,Female,22.5,Mandate,Pending
6575,INV002899,20240413,120843,Redemption,38143.0,Punjab,Amritsar,B30,18-25,Male,7.6,Net Banking,Verified
6576,INV001182,20240413,149323,SIP,12588.0,Punjab,Amritsar,B30,26-35,Male,9.1,Mandate,Verified
6577,INV000456,20240413,120506,SIP,2650.0,Karnataka,Mysore,B30,26-35,Male,17.2,Net Banking,Verified
6578,INV001999,20240413,120503,Redemption,558252.0,Rajasthan,Udaipur,B30,18-25,Male,5.8,UPI,Verified
6579,INV002342,20240413,101207,SIP,835.0,Maharashtra,Mumbai,T30,26-35,Male,15.8,Net Banking,Pending
6580,INV003134,20240413,149324,Redemption,85804.0,Telangana,Hyderabad,T30,36-45,Female,41.3,Net Banking,Verified
6581,INV002850,20240413,119599,SIP,7962.0,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Mandate,Verified
6582,INV002286,20240413,119551,SIP,2879.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.9,UPI,Verified
6583,INV003771,20240413,102887,Lumpsum,303901.0,Telangana,Hyderabad,T30,46-55,Male,47.6,Cheque,Verified
6584,INV001375,20240413,119094,SIP,8104.0,Haryana,Gurugram,T30,18-25,Male,6.3,Cheque,Verified
6585,INV002015,20240413,120844,SIP,402.0,Delhi,New Delhi,T30,26-35,Female,11.1,Net Banking,Verified
6586,INV003487,20240413,102886,SIP,21728.0,Gujarat,Ahmedabad,T30,26-35,Female,12.0,UPI,Verified
6587,INV001472,20240413,119093,Lumpsum,449196.0,West Bengal,Kolkata,T30,18-25,Male,5.4,Cheque,Verified
6588,INV004560,20240413,101207,SIP,1190.0,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,UPI,Verified
6589,INV002116,20240413,120841,Lumpsum,122273.0,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified
6590,INV004767,20240413,120843,SIP,5904.0,Uttar Pradesh,Kanpur,B30,26-35,Female,12.7,Net Banking,Verified
6591,INV004672,20240413,120843,Lumpsum,402674.0,Rajasthan,Jaipur,T30,26-35,Male,23.9,Net Banking,Verified
6592,INV002100,20240413,118635,Lumpsum,501484.0,Delhi,Noida,T30,26-35,Male,22.5,Cheque,Verified
6593,INV003529,20240413,119120,Lumpsum,162332.0,Tamil Nadu,Chennai,T30,36-45,Female,36.6,UPI,Verified
6594,INV000446,20240413,101206,SIP,9769.0,Rajasthan,Jaipur,T30,26-35,Female,23.8,Net Banking,Verified
6595,INV004956,20240413,119599,Lumpsum,40000.0,Maharashtra,Mumbai,T30,46-55,Male,62.4,UPI,Verified
6596,INV002515,20240413,148568,Lumpsum,417157.0,West Bengal,Kolkata,T30,56+,Female,73.9,Net Banking,Verified
6597,INV003678,20240413,149324,Lumpsum,185214.0,Gujarat,Ahmedabad,T30,26-35,Male,6.6,UPI,Verified
6598,INV000765,20240413,120507,Lumpsum,412476.0,Telangana,Hyderabad,T30,18-25,Male,4.6,Mandate,Verified
6599,INV002477,20240413,100016,SIP,800.0,West Bengal,Kolkata,T30,46-55,Female,72.4,Net Banking,Verified
6600,INV001585,20240413,148569,SIP,1731.0,Telangana,Hyderabad,T30,36-45,Male,28.3,UPI,Verified
6601,INV001455,20240413,118635,SIP,2692.0,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Mandate,Verified
6602,INV003429,20240413,125497,SIP,1960.0,Telangana,Hyderabad,T30,26-35,Male,16.0,Net Banking,Verified
6603,INV004769,20240413,119094,Redemption,296076.0,Punjab,Amritsar,B30,46-55,Female,25.3,Cheque,Pending
6604,INV002702,20240413,148568,Redemption,54475.0,Punjab,Chandigarh,T30,36-45,Male,25.4,Mandate,Verified
6605,INV003388,20240413,100025,Lumpsum,106095.0,Haryana,Faridabad,B30,56+,Female,39.3,Mandate,Verified
6606,INV004259,20240413,120503,SIP,55529.0,Tamil Nadu,Chennai,T30,26-35,Female,24.3,Mandate,Verified
6607,INV004644,20240413,119599,Lumpsum,226789.0,Maharashtra,Nashik,B30,36-45,Male,21.7,Net Banking,Verified
6608,INV004496,20240413,118636,SIP,23570.0,Madhya Pradesh,Indore,T30,18-25,Female,6.3,Mandate,Verified
6609,INV004947,20240413,149322,Lumpsum,94032.0,Telangana,Hyderabad,T30,26-35,Female,19.7,Net Banking,Verified
6610,INV000656,20240413,119599,SIP,2513.0,Gujarat,Surat,T30,18-25,Male,5.2,Cheque,Verified
6611,INV002753,20240413,120504,SIP,8413.0,Uttar Pradesh,Lucknow,T30,26-35,Female,21.2,UPI,Verified
6612,INV003663,20240413,102885,Lumpsum,534667.0,Delhi,Gurugram,T30,26-35,Female,19.0,Net Banking,Verified
6613,INV003457,20240413,148567,SIP,28427.0,Karnataka,Bangalore,T30,36-45,Male,48.6,Mandate,Verified
6614,INV002324,20240413,119552,Lumpsum,313799.0,Karnataka,Bangalore,T30,26-35,Male,16.2,Mandate,Verified
6615,INV003520,20240413,149323,SIP,550.0,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Net Banking,Verified
6616,INV003624,20240413,119093,Redemption,413008.0,Telangana,Hyderabad,T30,46-55,Female,87.5,UPI,Verified
6617,INV002929,20240413,102886,Lumpsum,21845.0,West Bengal,Kolkata,T30,26-35,Male,13.0,Cheque,Verified
6618,INV000395,20240413,119094,SIP,2352.0,Delhi,Noida,T30,18-25,Male,3.4,Net Banking,Verified
6619,INV000189,20240414,119095,SIP,3541.0,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Net Banking,Verified
6620,INV003354,20240414,120505,SIP,2052.0,Punjab,Chandigarh,T30,46-55,Male,48.5,Cheque,Verified
6621,INV000213,20240414,125497,Lumpsum,132261.0,Punjab,Chandigarh,T30,26-35,Male,19.6,Net Banking,Verified
6622,INV000130,20240414,100033,Redemption,433156.0,Madhya Pradesh,Indore,T30,56+,Female,69.4,UPI,Verified
6623,INV002378,20240414,118634,Lumpsum,537342.0,Haryana,Gurugram,T30,26-35,Male,12.1,Net Banking,Verified
6624,INV002120,20240414,119093,SIP,8162.0,Tamil Nadu,Chennai,T30,26-35,Male,13.8,Net Banking,Verified
6625,INV004384,20240414,125498,SIP,8126.0,Delhi,Noida,T30,26-35,Male,12.1,UPI,Pending
6626,INV003680,20240414,101206,Lumpsum,50322.0,Karnataka,Mysore,B30,26-35,Male,21.3,Cheque,Verified
6627,INV004834,20240414,149322,SIP,14926.0,Delhi,New Delhi,T30,26-35,Male,20.0,UPI,Verified
